nohup: ignoring input
[32m[I 2024-03-05 07:51:27,354][0m A new study created in memory with name: no-name-14f7059a-46f8-4ce2-8f0a-e65650ea1a35[0m
Epoch 49/50, Validation AUC-ROC: 0.7811371155175566
Epoch 50/50, Validation AUC-ROC: 0.7822348543500699
Epoch 1/50, Validation AUC-ROC: 0.6677578272770919
Epoch 2/50, Validation AUC-ROC: 0.6910560910606338
Epoch 3/50, Validation AUC-ROC: 0.7060827147025976
Epoch 4/50, Validation AUC-ROC: 0.7239985382133887
Epoch 5/50, Validation AUC-ROC: 0.7322688600480827
Epoch 6/50, Validation AUC-ROC: 0.7369497123779463
Epoch 7/50, Validation AUC-ROC: 0.739189839358224
Epoch 8/50, Validation AUC-ROC: 0.7407015014140174
Epoch 9/50, Validation AUC-ROC: 0.743773865043612[32m[I 2024-03-05 08:28:37,900][0m Trial 0 finished with value: 0.7881793232728924 and parameters: {'hidden_size': 462, 'learning_rate': 0.006766979911474536}. Best is trial 0 with value: 0.7881793232728924.[0m

Epoch 10/50, Validation AUC-ROC: 0.7451885146935054
Epoch 11/50, Validation AUC-ROC: 0.7468818873763416
Epoch 12/50, Validation AUC-ROC: 0.7482311250355744
Epoch 13/50, Validation AUC-ROC: 0.7492871188111524
Epoch 14/50, Validation AUC-ROC: 0.7508194348408203
Epoch 15/50, Validation AUC-ROC: 0.7524580064053357
Epoch 16/50, Validation AUC-ROC: 0.7534435097125975
Epoch 17/50, Validation AUC-ROC: 0.7549706019512374
Epoch 18/50, Validation AUC-ROC: 0.7563186815977185
Epoch 19/50, Validation AUC-ROC: 0.7577635684136871
Epoch 20/50, Validation AUC-ROC: 0.7592406368983844
Epoch 21/50, Validation AUC-ROC: 0.7607284645649461
Epoch 22/50, Validation AUC-ROC: 0.7621953850827888
Epoch 23/50, Validation AUC-ROC: 0.764483110431958
Epoch 24/50, Validation AUC-ROC: 0.7647267110729752
Epoch 25/50, Validation AUC-ROC: 0.7672685205990409
Epoch 26/50, Validation AUC-ROC: 0.7679378834289954
Epoch 27/50, Validation AUC-ROC: 0.7700009153544004
Epoch 28/50, Validation AUC-ROC: 0.7709470177646676
Epoch 29/50, Validation AUC-ROC: 0.772844720524139
Epoch 30/50, Validation AUC-ROC: 0.7740319023135079
Epoch 31/50, Validation AUC-ROC: 0.7756237009490106
Epoch 32/50, Validation AUC-ROC: 0.7765228596496004
Epoch 33/50, Validation AUC-ROC: 0.7782156540750991
Epoch 34/50, Validation AUC-ROC: 0.7791859144590151
Epoch 35/50, Validation AUC-ROC: 0.7796582638155408
Epoch 36/50, Validation AUC-ROC: 0.7809345931117859
Epoch 37/50, Validation AUC-ROC: 0.7829743179707127
Epoch 38/50, Validation AUC-ROC: 0.784130730777025
Epoch 39/50, Validation AUC-ROC: 0.7845711920877186
Epoch 40/50, Validation AUC-ROC: 0.7863325849115396
Epoch 41/50, Validation AUC-ROC: 0.7870189029657132
Epoch 42/50, Validation AUC-ROC: 0.7879288627942957
Epoch 43/50, Validation AUC-ROC: 0.7873882311334848
Epoch 44/50, Validation AUC-ROC: 0.7894359826836437
Epoch 45/50, Validation AUC-ROC: 0.7896824266729172
Epoch 46/50, Validation AUC-ROC: 0.7894690362326071
Epoch 47/50, Validation AUC-ROC: 0.7908450699773324
Epoch 48/50, Validation AUC-ROC: 0.790953962125948
Epoch 49/50, Validation AUC-ROC: 0.7923904717008993
Epoch 50/50, Validation AUC-ROC: 0.7915664549946193
Epoch 1/50, Validation AUC-ROC: 0.6709991848699487
Epoch 2/50, Validation AUC-ROC: 0.6882127297357998
Epoch 3/50, Validation AUC-ROC: 0.7078395712552813
Epoch 4/50, Validation AUC-ROC: 0.7218563162007114
Epoch 5/50, Validation AUC-ROC: 0.7263250452207918
Epoch 6/50, Validation AUC-ROC: 0.733653174618414
Epoch 7/50, Validation AUC-ROC: 0.7374018842879064
Epoch 8/50, Validation AUC-ROC: 0.7388363359467734
Epoch 9/50, Validation AUC-ROC: 0.7410413447725086
Epoch 10/50, Validation AUC-ROC: 0.7427469599391241
Epoch 11/50, Validation AUC-ROC: 0.7436799252445007
Epoch 12/50, Validation AUC-ROC: 0.7455972307492826
Epoch 13/50, Validation AUC-ROC: 0.7472102615036607
Epoch 14/50, Validation AUC-ROC: 0.7485889947985284
Epoch 15/50, Validation AUC-ROC: 0.7499637760626603
Epoch 16/50, Validation AUC-ROC: 0.7522102021705058
Epoch 17/50, Validation AUC-ROC: 0.753950178174257
Epoch 18/50, Validation AUC-ROC: 0.7550173679932382
Epoch 19/50, Validation AUC-ROC: 0.7569242295981291
Epoch 20/50, Validation AUC-ROC: 0.7575628009827089
Epoch 21/50, Validation AUC-ROC: 0.7593020272297718
Epoch 22/50, Validation AUC-ROC: 0.7598125994901155
Epoch 23/50, Validation AUC-ROC: 0.7613793094332
Epoch 24/50, Validation AUC-ROC: 0.7624091002443691
Epoch 25/50, Validation AUC-ROC: 0.7638459667822077
Epoch 26/50, Validation AUC-ROC: 0.7649827499805251
Epoch 27/50, Validation AUC-ROC: 0.7656834397605925
Epoch 28/50, Validation AUC-ROC: 0.7668523586145497
Epoch 29/50, Validation AUC-ROC: 0.7687892481253547
Epoch 30/50, Validation AUC-ROC: 0.7679767000673434
Epoch 31/50, Validation AUC-ROC: 0.7706248873614783
Epoch 32/50, Validation AUC-ROC: 0.7704741275512756
Epoch 33/50, Validation AUC-ROC: 0.7721030793437603
Epoch 34/50, Validation AUC-ROC: 0.7735686067612618
Epoch 35/50, Validation AUC-ROC: 0.7743978903520949
Epoch 36/50, Validation AUC-ROC: 0.7741838001903123
Epoch 37/50, Validation AUC-ROC: 0.7755925975239464
Epoch 38/50, Validation AUC-ROC: 0.7768741801173493
Epoch 39/50, Validation AUC-ROC: 0.7763663870755726
Epoch 40/50, Validation AUC-ROC: 0.7785984819908188
Epoch 41/50, Validation AUC-ROC: 0.7791251393926407
Epoch 42/50, Validation AUC-ROC: 0.777345853856505
Epoch 43/50, Validation AUC-ROC: 0.7805800557958088
Epoch 44/50, Validation AUC-ROC: 0.7803517684340877
Epoch 45/50, Validation AUC-ROC: 0.7803930667788921
Epoch 46/50, Validation AUC-ROC: 0.7802123934834749
Epoch 47/50, Validation AUC-ROC: 0.77998152412834
Epoch 48/50, Validation AUC-ROC: 0.782502133848184
Epoch 49/50, Validation AUC-ROC: 0.7832732315023033
Epoch 50/50, Validation AUC-ROC: 0.7841953388855216
Epoch 1/50, Validation AUC-ROC: 0.6814826000545081
Epoch 2/50, Validation AUC-ROC: 0.6764772514874613
Epoch 3/50, Validation AUC-ROC: 0.7181238537359588
Epoch 4/50, Validation AUC-ROC: 0.7309696138080758
Epoch 5/50, Validation AUC-ROC: 0.7381424969092778
Epoch 6/50, Validation AUC-ROC: 0.7414047314779681
Epoch 7/50, Validation AUC-ROC: 0.7450019163225731
Epoch 8/50, Validation AUC-ROC: 0.7486540260899337
Epoch 9/50, Validation AUC-ROC: 0.7544138221427372
Epoch 10/50, Validation AUC-ROC: 0.7596665857421072
Epoch 11/50, Validation AUC-ROC: 0.7645094242708278
Epoch 12/50, Validation AUC-ROC: 0.768459607110771
Epoch 13/50, Validation AUC-ROC: 0.7726312396603254
Epoch 14/50, Validation AUC-ROC: 0.772663908165923
Epoch 15/50, Validation AUC-ROC: 0.7759877275746628
Epoch 16/50, Validation AUC-ROC: 0.7800281415521378
Epoch 17/50, Validation AUC-ROC: 0.7806989939469855
Epoch 18/50, Validation AUC-ROC: 0.7813142202181084
Epoch 19/50, Validation AUC-ROC: 0.7851084977360923
Epoch 20/50, Validation AUC-ROC: 0.7864305629309714
Epoch 21/50, Validation AUC-ROC: 0.7878498250236528
Epoch 22/50, Validation AUC-ROC: 0.789635551154122
Epoch 23/50, Validation AUC-ROC: 0.7880897774873592
Epoch 24/50, Validation AUC-ROC: 0.7903459199533979
Epoch 25/50, Validation AUC-ROC: 0.793569980842921
Epoch 26/50, Validation AUC-ROC: 0.794246963524543
Epoch 27/50, Validation AUC-ROC: 0.7937796175540704
Epoch 28/50, Validation AUC-ROC: 0.7956031831743086
Epoch 29/50, Validation AUC-ROC: 0.7952296325309771
Epoch 30/50, Validation AUC-ROC: 0.7975832956407974
Epoch 31/50, Validation AUC-ROC: 0.7963484643222846
Epoch 32/50, Validation AUC-ROC: 0.793378285925091
Epoch 33/50, Validation AUC-ROC: 0.7964925790245361
Epoch 34/50, Validation AUC-ROC: 0.7985214741916702
Epoch 35/50, Validation AUC-ROC: 0.7984843448543726
Epoch 36/50, Validation AUC-ROC: 0.7982790809518229
Epoch 37/50, Validation AUC-ROC: 0.797041019633099
Epoch 38/50, Validation AUC-ROC: 0.7992454074999149
Epoch 39/50, Validation AUC-ROC: 0.7991296078895815
Epoch 40/50, Validation AUC-ROC: 0.8018117642587285
Epoch 41/50, Validation AUC-ROC: 0.8015949335240147
Epoch 42/50, Validation AUC-ROC: 0.801265297456299
Epoch 43/50, Validation AUC-ROC: 0.7992050481624063
Epoch 44/50, Validation AUC-ROC: 0.7962853696622751
Epoch 45/50, Validation AUC-ROC: 0.7978446019119029
Epoch 46/50, Validation AUC-ROC: 0.8002981787003033
Epoch 47/50, Validation AUC-ROC: 0.7979300275849179
Epoch 48/50, Validation AUC-ROC: 0.7982566648995507
Epoch 49/50, Validation AUC-ROC: 0.8000962790704905
Epoch 50/50, Validation AUC-ROC: 0.7981726684829801
Epoch 1/50, Validation AUC-ROC: 0.6883981891838984
Epoch 2/50, Validation AUC-ROC: 0.7055279082434843
Epoch 3/50, Validation AUC-ROC: 0.7392080235910363
Epoch 4/50, Validation AUC-ROC: 0.7427649432916978
Epoch 5/50, Validation AUC-ROC: 0.7526074755450909
Epoch 6/50, Validation AUC-ROC: 0.7558932155088045
Epoch 7/50, Validation AUC-ROC: 0.7583608973440708
Epoch 8/50, Validation AUC-ROC: 0.7629151882272006
Epoch 9/50, Validation AUC-ROC: 0.7648574738626299
Epoch 10/50, Validation AUC-ROC: 0.7690198206720935
Epoch 11/50, Validation AUC-ROC: 0.7699650540530953
Epoch 12/50, Validation AUC-ROC: 0.7755323019933871
Epoch 13/50, Validation AUC-ROC: 0.7777737729454706
Epoch 14/50, Validation AUC-ROC: 0.7802522028097862
Epoch 15/50, Validation AUC-ROC: 0.7808200996376804
Epoch 16/50, Validation AUC-ROC: 0.7852641184544226
Epoch 17/50, Validation AUC-ROC: 0.7833688554460843
Epoch 18/50, Validation AUC-ROC: 0.7865766537106078
Epoch 19/50, Validation AUC-ROC: 0.7892916465233565
Epoch 20/50, Validation AUC-ROC: 0.7886415263488055
Epoch 21/50, Validation AUC-ROC: 0.7910418419538319
Epoch 22/50, Validation AUC-ROC: 0.791914184099982
Epoch 23/50, Validation AUC-ROC: 0.7916354024743688
Epoch 24/50, Validation AUC-ROC: 0.7920447859030824
Epoch 25/50, Validation AUC-ROC: 0.7947189821187555
Epoch 26/50, Validation AUC-ROC: 0.7965342111366984
Epoch 27/50, Validation AUC-ROC: 0.7957898854735875
Epoch 28/50, Validation AUC-ROC: 0.7926061994015271
Epoch 29/50, Validation AUC-ROC: 0.7976437802795212
Epoch 30/50, Validation AUC-ROC: 0.7979433738856962
Epoch 31/50, Validation AUC-ROC: 0.7994026853728716
Epoch 32/50, Validation AUC-ROC: 0.7979352620203085
Epoch 33/50, Validation AUC-ROC: 0.7993510590888427
Epoch 34/50, Validation AUC-ROC: 0.7968802557646352
Epoch 35/50, Validation AUC-ROC: 0.7981828672743889
Epoch 36/50, Validation AUC-ROC: 0.7993127461246269
Epoch 37/50, Validation AUC-ROC: 0.7988711910223784
Epoch 38/50, Validation AUC-ROC: 0.802306585273026
Epoch 39/50, Validation AUC-ROC: 0.8004198578267481
Epoch 40/50, Validation AUC-ROC: 0.7998315542263826
Epoch 41/50, Validation AUC-ROC: 0.8010356416229454
Epoch 42/50, Validation AUC-ROC: 0.8019513780119534
Epoch 43/50, Validation AUC-ROC: 0.8008159741571037
Epoch 44/50, Validation AUC-ROC: 0.7962594954584277
Epoch 45/50, Validation AUC-ROC: 0.800293328133851
Epoch 46/50, Validation AUC-ROC: 0.8028119213613059
Epoch 47/50, Validation AUC-ROC: 0.8018783897120458
Epoch 48/50, Validation AUC-ROC: 0.7957994132562196
Epoch 49/50, Validation AUC-ROC: 0.7998651834164715
Epoch 50/50, Validation AUC-ROC: 0.8024504526337688
Epoch 1/50, Validation AUC-ROC: 0.6832853060887119
Epoch 2/50, Validation AUC-ROC: 0.7001455459940378
Epoch 3/50, Validation AUC-ROC: 0.7155749322789939
Epoch 4/50, Validation AUC-ROC: 0.7329734286487087
Epoch 5/50, Validation AUC-ROC: 0.739669371578737
Epoch 6/50, Validation AUC-ROC: 0.7446874029304078
Epoch 7/50, Validation AUC-ROC: 0.7484969677431288
Epoch 8/50, Validation AUC-ROC: 0.7510671683666091
Epoch 9/50, Validation AUC-ROC: 0.7545064088701747
Epoch 10/50, Validation AUC-ROC: 0.7576536424431358
Epoch 11/50, Validation AUC-ROC: 0.762149389210425
Epoch 12/50, Validation AUC-ROC: 0.7652988543863155
Epoch 13/50, Validation AUC-ROC: 0.7666434384336053
Epoch 14/50, Validation AUC-ROC: 0.7689798005221054
Epoch 15/50, Validation AUC-ROC: 0.7705357427492887
Epoch 16/50, Validation AUC-ROC: 0.7717502409250847
Epoch 17/50, Validation AUC-ROC: 0.7733817451394309
Epoch 18/50, Validation AUC-ROC: 0.7760001093588139
Epoch 19/50, Validation AUC-ROC: 0.7782276525610033
Epoch 20/50, Validation AUC-ROC: 0.7799144934854684
Epoch 21/50, Validation AUC-ROC: 0.782269995127036
Epoch 22/50, Validation AUC-ROC: 0.7833829076857144
Epoch 23/50, Validation AUC-ROC: 0.7841777295288563
Epoch 24/50, Validation AUC-ROC: 0.7836467826277779
Epoch 25/50, Validation AUC-ROC: 0.7850722824551889
Epoch 26/50, Validation AUC-ROC: 0.7869686079520912
Epoch 27/50, Validation AUC-ROC: 0.7877816684908394
Epoch 28/50, Validation AUC-ROC: 0.7880241488017927
Epoch 29/50, Validation AUC-ROC: 0.789246194226418
Epoch 30/50, Validation AUC-ROC: 0.78851811066234
Epoch 31/50, Validation AUC-ROC: 0.7905397184357387
Epoch 32/50, Validation AUC-ROC: 0.7889244369916699
Epoch 33/50, Validation AUC-ROC: 0.7883360552922483
Epoch 34/50, Validation AUC-ROC: 0.7915890134381877
Epoch 35/50, Validation AUC-ROC: 0.7916372386562619
Epoch 36/50, Validation AUC-ROC: 0.7858094479536087
Epoch 37/50, Validation AUC-ROC: 0.7892694815385138
Epoch 38/50, Validation AUC-ROC: 0.7915009802972437
Epoch 39/50, Validation AUC-ROC: 0.7915386798615269
Epoch 40/50, Validation AUC-ROC: 0.793188953895911
Epoch 41/50, Validation AUC-ROC: 0.7926601725740068
Epoch 42/50, Validation AUC-ROC: 0.79476714466144
Epoch 43/50, Validation AUC-ROC: 0.7956605443728464
Epoch 44/50, Validation AUC-ROC: 0.7957791963971148
Epoch 45/50, Validation AUC-ROC: 0.7911262705435409
Epoch 46/50, Validation AUC-ROC: 0.7901668602815737
Epoch 47/50, Validation AUC-ROC: 0.7936870341715953
Epoch 48/50, Validation AUC-ROC: 0.7907921815384951
Epoch 49/50, Validation AUC-ROC: 0.7946704448022157
Epoch 50/50, Validation AUC-ROC: 0.7916172598679045
Epoch 1/50, Validation AUC-ROC: 0.6829658424559095
Epoch 2/50, Validation AUC-ROC: 0.6958201540221676
Epoch 3/50, Validation AUC-ROC: 0.7314816660499938
Epoch 4/50, Validation AUC-ROC: 0.7384477569228586
Epoch 5/50, Validation AUC-ROC: 0.7472933294567521
Epoch 6/50, Validation AUC-ROC: 0.750228262589845
Epoch 7/50, Validation AUC-ROC: 0.754012872973099
Epoch 8/50, Validation AUC-ROC: 0.7568606540365536
Epoch 9/50, Validation AUC-ROC: 0.7611327203747628
Epoch 10/50, Validation AUC-ROC: 0.7655379836466847
Epoch 11/50, Validation AUC-ROC: 0.7679668577169986
Epoch 12/50, Validation AUC-ROC: 0.7697448776863938
Epoch 13/50, Validation AUC-ROC: 0.7746017105025828
Epoch 14/50, Validation AUC-ROC: 0.7758356412517483
Epoch 15/50, Validation AUC-ROC: 0.7781634656013301
Epoch 16/50, Validation AUC-ROC: 0.7797545526507306
Epoch 17/50, Validation AUC-ROC: 0.778418217920125
Epoch 18/50, Validation AUC-ROC: 0.7842281746288143
Epoch 19/50, Validation AUC-ROC: 0.7859253494285501
Epoch 20/50, Validation AUC-ROC: 0.7837284898794346
Epoch 21/50, Validation AUC-ROC: 0.7839141823924973
Epoch 22/50, Validation AUC-ROC: 0.7875977430550192
Epoch 23/50, Validation AUC-ROC: 0.7883720086571895
Epoch 24/50, Validation AUC-ROC: 0.7916442815411295
Epoch 25/50, Validation AUC-ROC: 0.7884018623158073
Epoch 26/50, Validation AUC-ROC: 0.7876605978299405
Epoch 27/50, Validation AUC-ROC: 0.7942802046960266
Epoch 28/50, Validation AUC-ROC: 0.7950090815914121
Epoch 29/50, Validation AUC-ROC: 0.7902480477395595
Epoch 30/50, Validation AUC-ROC: 0.794118860412265
Epoch 31/50, Validation AUC-ROC: 0.7961926365387743
Epoch 32/50, Validation AUC-ROC: 0.793962050804569
Epoch 33/50, Validation AUC-ROC: 0.7935000696320708
Epoch 34/50, Validation AUC-ROC: 0.7940809126489949
Epoch 35/50, Validation AUC-ROC: 0.7959925879633601
Epoch 36/50, Validation AUC-ROC: 0.7966413597386327
Epoch 37/50, Validation AUC-ROC: 0.7950088119377314
Epoch 38/50, Validation AUC-ROC: 0.7956435871888938
Epoch 39/50, Validation AUC-ROC: 0.7976704720383859
